sequence	trait1	metadata_NSTI
g__1654934	3928934.47068183	0.143151
g__1655190	3862036.42567386	0.092241
g__1655196	3736933.10412303	0.206511
g__1655429	3792916.14217608	0.111661
g__1656823	3126134.36944934	0.059912
g__165695	4338565.06112115	0.069071
g__165696	3888335.90557234	0.044401
g__165697	4070403.00995755	0.030501
g__165779	3612710.78101551	0.395261
g__165812	3612710.78101551	0.285741
g__1658781	4051663.25941943	0.094222
g__1659417	3740879.92268049	0.179832
g__1663	3612511.47191045	0.040311
g__1663717	3623141.60155392	0.019281
g__1664348	3808812.46993224	0.170951
g__1664383	4938584.68515314	0.235901
g__166484	3898430.53228305	0.189421
g__166953	4242334.39094891	0.111671
g__1676125	5637149.3308467	0.055871
g__1676142	3547271.26662888	0.016511
g__167639	3354826.55019584	0.160711
g__1676651	3401724.1846743	2e-06
g__1677050	3740879.92268049	2e-06
g__1678	2323140.6978465	0.059292
g__1679449	4350404.78754511	0.061311
g__168470	3913159.25561846	0.145881
g__1686313	3612710.78101551	0.381381
g__1686374	3864361.75484288	0.073211
g__168657	1942656.32883889	0.245431
g__168658	4763754.46216927	0.088281
g__168694	6032446.82021616	0.002831
g__168808	2816727.59391074	0.110591
g__1689250	5010934.45966403	0.177721
g__168934	3860337.29112912	0.018691
g__169133	3552474.95062372	0.057261
g__1692042	3747653.54411592	0.210971
g__1696	3705783.58167485	0.076331
g__1697027	2330153.29935586	0.069381
g__1699375	3409389.9707298	0.117641
g__1704230	3789261.69147968	0.233181
g__1704274	3789261.69147968	0.171101
g__1705353	3420292.69274315	0.079451
g__1707	4089005.89541325	0.059521
g__1707752	3790440.74761414	0.100411
g__171	3809059.50914176	0.070351
g__171003	3612710.78101551	0.239811
g__171163	3190412.67481745	0.104981
g__171412	2681963.09543414	0.190611
g__171413	2681963.09543414	0.196671
g__171436	3897582.68430451	0.205521
g__1716	5478379.28295859	0.045731
g__171673	4140190.78850354	0.219351
g__171868	1723924.93101124	0.038851
g__172900	3472283.87475737	0.346632
g__1729679	2280885.38192892	2e-06
g__1730	3354826.55019584	0.160711
g__1730861	2323140.6978465	0.142211
g__1734465	8020676.34393943	0.110551
g__173479	3675976.84867555	0.024611
g__1734920	6019165.76206236	2e-06
g__1737068	3528088.6148279	0.083551
g__1738639	3790440.74761414	0.137171
g__1738642	3835427.81788095	0.112821
g__1738645	3588234.62304864	0.143062
g__1738651	4773759.17973501	0.109931
g__1738655	3623669.30884847	2e-06
g__1738658	3346815.18962618	0.043962
g__1740	2831481.96022991	0.049011
g__1740706	7064266.51165618	0.246581
g__1742974	4193988.36597038	0.118461
g__1742977	4193988.36597038	0.100011
g__1742980	3789261.69147968	0.207291
g__1742983	4719494.46121188	0.078781
g__1742986	3209889.44668639	0.128111
g__1742989	3665391.80652512	0.023201
g__1742990	3665391.80652512	0.052181
g__1742991	3612511.47191045	0.074141
g__1742992	3665391.80652512	0.094061
g__1742993	4368357.71488443	0.024651
g__1743	3823674.6171612	0.080631
g__1744881	3747653.54411592	0.232001
g__1745211	4918621.79987337	2e-06
g__174708	2280885.38192892	0.155432
g__1747770	3901207.50470247	0.174812
g__1747773	5886196.73689132	0.156301
g__1747777	1741184.38145277	2e-06
g__1747780	7064266.51165618	0.159261
g__1748244	4731868.19319856	0.043332
g__1748764	4719494.46121188	0.334832
g__1748767	4719494.46121188	0.262402
g__1749071	3736933.10412303	0.242521
g__174951	4464767.64250302	0.021791
g__1751296	4292159.63142894	0.064261
g__1751872	4425523.64424054	2e-06
g__175304	3961897.44692348	0.019951
g__1754	2574999.07232888	0.044481
g__1755672	3534868.25508915	0.136111
g__1755817	4140190.78850354	0.224981
g__1755820	5637149.3308467	0.134611
g__1755825	3901207.50470247	0.218862
g__1755829	3817682.48184115	0.226501
g__1755832	3548927.46286553	0.162781
g__1758230	4147018.32960113	0.105301
g__1759331	3987553.70977023	2e-06
g__1759365	3881275.84924148	0.100741
g__1759371	3620049.57474328	0.138632
g__1759375	3512881.57510581	0.266021
g__1759386	3512881.57510581	0.251291
g__1759396	4379718.92991946	0.099202
g__1759417	4051663.25941943	0.042342
g__1760987	3747653.54411592	0.181781
g__1762932	3290473.85342956	0.150141
g__1763	6109438.6844598	0.023281
g__1763447	3331031.9634162	0.164941
g__1763452	5698385.53918925	0.069251
g__1763473	4335753.94799464	0.097191
g__1763508	3710077.06343515	0.144851
g__1763521	6936757.6677287	0.094411
g__1763531	3613941.27029168	0.072321
g__1763552	3740879.92268049	0.259292
g__1763555	3740879.92268049	0.253492
g__1763563	4923057.99681497	0.172242
g__1765964	3335352.2371183	0.088701
g__1766253	3611979.42550004	0.035001
g__1768185	4719494.46121188	0.100981
g__1769008	3599716.80844126	0.216552
g__1769012	6018000.64299845	0.172581
g__1769710	3881425.2936913	0.119151
g__1769713	3931167.24256295	0.175681
g__1769718	2292539.9063247	0.254091
g__1769723	8234346.80623332	0.062561
g__1769726	4059629.93176269	0.128811
g__1769729	3548927.46286553	0.104171
g__1769732	4242467.79522148	0.176091
g__1769735	4636340.27162506	0.111581
g__1769738	3875390.7014152	0.193961
g__1769746	4014582.40503512	0.312391
g__1771356	4340215.13074438	0.280612
g__1773450	4994025.710671	0.204381
g__177399	4603635.87356908	0.156102
g__1774107	2280885.38192892	0.260432
g__1774128	3881425.2936913	0.139411
g__1774131	7064266.51165618	0.178861
g__1774136	3612511.47191045	0.143131
g__1774278	4372021.24176466	0.115041
g__1774589	4636340.27162506	0.108281
g__1775121	4057330.79807663	0.077431
g__1775176	4331318.41804453	0.154481
g__1775292	4498591.36545986	0.139911
g__1775424	4350404.78754511	0.105861
g__1775468	5045116.8599481	0.076452
g__1775471	3789261.69147968	0.139201
g__1775574	4553601.40729336	0.133542
g__1775685	3788233.1000587	0.396162
g__1775688	5718168.45551251	0.104621
g__1775694	3790440.74761414	0.117891
g__1775697	3836653.06791074	0.078871
g__1775705	4475635.81999513	0.025651
g__1775716	4242334.39094891	0.101791
g__1778601	3817682.48184115	0.147991
g__1778653	3573596.60473124	0.045072
g__1779002	3126134.36944934	0.098782
g__1779136	4685711.48046211	0.256351
g__1779141	6231215.54451844	0.194141
g__177971	3799650.33379485	0.190781
g__1780122	3710077.06343515	0.135341
g__1780190	4545196.8060828	0.050682
g__1780299	3898430.53228305	0.119951
g__1783488	5938976.91796757	0.105291
g__178440	4305179.33826576	2e-06
g__178469	4731725.17078029	0.033731
g__1784836	3635212.62471698	2e-06
g__1784839	5938976.91796757	0.164251
g__1784953	3705783.58167485	0.129121
g__178898	3301641.22153158	0.215131
g__1789690	7064266.51165618	0.073431
g__179	3513498.17900636	0.337731
g__1792239	2816727.59391074	0.136821
g__1792291	4384033.66462355	0.151972
g__1792300	3819292.86866211	0.193421
g__1792303	6574302.99259759	0.121861
g__1794910	2646417.75772265	0.201651
g__1795363	7064266.51165618	0.184701
g__1795633	4045230.91469671	0.172061
g__1795636	3987553.70977023	0.015502
g__1795639	3680705.3279461	0.095871
g__18	4043572.92121193	0.072991
g__180162	2816598.44962095	0.104081
g__1804663	3794608.04297066	2e-06
g__1804994	3675976.84867555	0.263881
g__180541	3623669.30884847	0.145222
g__181069	3778654.73102935	0.199011
g__1810868	6580202.53177514	0.077321
g__1810932	3764800.37005577	0.155231
g__1813	8034136.12045875	0.048901
g__1813601	4379718.92991946	0.116842
g__1817	5625946.13862765	0.055321
g__1817571	4181496.32820099	0.089501
g__1817584	4350404.78754511	0.156821
g__1819672	3790440.74761414	0.154771
g__1820275	3589374.3759385	0.209821
g__1820337	3587609.75435146	0.103321
g__1820341	4259905.76616156	0.144351
g__1822002	4990555.113122	0.065641
g__1822382	4475635.81999513	0.128251
g__1822461	4636340.27162506	0.202641
g__1822464	6608000.47114655	0.030871
g__182269	5718168.45551251	0.122971
g__182402	4259905.76616156	0.153331
g__1824856	2816727.59391074	0.107771
g__182623	4291620.39603141	0.186481
g__182639	5938976.91796757	0.092911
g__1827	5594200.88930605	0.062451
g__182709	3961897.44692348	0.048941
g__1827195	6508964.76914301	0.018251
g__1827307	4615318.13641316	0.182951
g__1827478	4293680.81669775	0.134791
g__1827484	4523327.3363037	0.179641
g__182899	1890076.63498281	0.032871
g__1829937	3614286.75805627	0.152091
g__1830330	3737008.86390906	0.072511
g__1833962	6355376.24012299	0.074531
g__1835	8241820.42334158	0.035741
g__1835332	4062487.5190888	0.065281
g__183669	4031229.79624444	0.082691
g__1839	4767703.69867659	0.076191
g__1840198	6035117.28344034	0.162291
g__1840204	6035117.28344034	0.168071
g__1840207	4242467.79522148	0.178051
g__1840210	5698385.53918925	0.076501
g__1840214	4610081.56111899	0.216632
g__1843185	3409389.9707298	0.106952
g__1843206	3623141.60155392	0.068611
g__1843210	3623141.60155392	0.061081
g__1844015	3954646.33120309	0.135221
g__1844498	3954646.33120309	0.115851
g__1844514	3512881.57510581	0.271841
g__1847	9349274.41756048	0.030481
g__1847386	4854327.74164368	0.081392
g__1847725	4285966.46293111	0.098521
g__1848396	3897582.68430451	0.213821
g__1848399	3898430.53228305	0.067251
g__184869	2699766.02460638	0.173311
g__1849	8005320.67803796	0.032261
g__184923	4763754.46216927	0.047131
g__1849525	6035117.28344034	0.133221
g__1849551	4305179.33826576	0.155952
g__1849718	4523327.3363037	0.122352
g__1849822	3778654.73102935	0.211351
g__1849828	3778654.73102935	0.197781
g__1849973	3750604.47539709	0.082461
g__1851	8034136.12045875	0.060271
g__1853226	3614286.75805627	0.097501
g__1853701	3736933.10412303	0.197291
g__1854	6336035.53662567	0.006391
g__1854458	2280885.38192892	0.260461
g__1855402	5467267.91023303	0.077691
g__1855405	3614286.75805627	0.187561
g__1855413	4379718.92991946	0.128072
g__1855416	3461044.06214781	0.026931
g__1855419	2492877.81931975	0.044441
g__1855714	3710077.06343515	0.140421
g__1857011	3420292.69274315	0.070171
g__1857014	4889246.29865472	0.137301
g__1857532	3534868.25508915	0.150331
g__1857932	4335753.94799464	0.112061
g__1858563	4498591.36545986	0.157201
g__1860	5423651.95541173	0.028261
g__1860077	4093860.46268518	0.126562
g__1860139	3543689.21099049	0.373361
g__1860196	7064266.51165618	0.149331
g__1861843	4338641.05591174	0.104712
g__1861863	3747653.54411592	0.238901
g__186188	4175860.35026364	0.068821
g__186191	2559392.45547983	2e-06
g__1862	3753851.35673908	0.091581
g__1862153	3789261.69147968	0.191211
g__1865	6032446.82021616	0.046911
g__186650	5349344.70758663	0.062051
g__1866885	4954797.8256961	0.046621
g__1866954	3870715.25870131	0.201911
g__1867031	3808812.46993224	0.148371
g__186829	3209889.44668639	0.124451
g__186831	3778654.73102935	0.136901
g__1868329	3790440.74761414	0.085391
g__1868332	3552474.95062372	0.001411
g__1869285	1886137.47857906	0.007021
g__187	3726455.22338266	0.125191
g__1870884	3778654.73102935	0.210871
g__187144	3742644.73420105	0.023441
g__1873	6032446.82021616	0.034831
g__1874621	7064266.51165618	0.136941
g__1874625	6527461.14626503	0.136231
g__187492	4120050.47477475	0.026431
g__188143	4329541.57976219	0.049171
g__1883	3482844.73771787	0.131261
g__1884429	4053190.02459681	0.120291
g__1884449	4024189.36145741	0.042061
g__1884792	7064266.51165618	0.111121
g__1884867	4731725.17078029	0.111501
g__1884922	9136983.52908226	0.079981
g__1884926	3898430.53228305	0.182491
g__1884930	3898430.53228305	0.190511
g__1884934	3898430.53228305	0.191221
g__1885056	7064266.51165618	0.153881
g__188905	4379718.92991946	0.146992
g__188907	4249962.19123136	0.020391
g__1890059	3898530.02028164	0.112021
g__1890224	4181496.32820099	0.130711
g__1890287	4379718.92991946	0.111652
g__1890291	3799650.33379485	0.124661
g__1890298	6018000.64299845	0.199001
g__1891915	9349274.41756048	0.050321
g__1892380	3588234.62304864	0.164371
g__189326	3385173.49780289	0.251331
g__189330	3881425.2936913	0.089301
g__1897649	4003750.5722544	0.103111
g__1903158	4140190.78850354	0.249591
g__1903173	5240773.84261867	0.134341
g__190323	3707675.32869081	0.077141
g__1903336	4310293.57811827	0.200182
g__1903434	4968386.72445105	0.012721
g__1903479	4363322.81495749	0.152901
g__1903506	3881425.2936913	0.175111
g__1903858	5782831.89896703	0.030581
g__1904377	4242334.39094891	0.176691
g__1905344	3588234.62304864	0.246481
g__1905726	3740879.92268049	0.201832
g__1905746	3348802.57673379	0.095561
g__1906945	3676596.76933442	0.019961
g__190818	1979153.4698727	0.027441
g__190972	3612710.78101551	0.294021
g__191	4140190.78850354	0.103441
g__191028	4308809.82654167	0.033881
g__1910924	4582857.49605357	0.184911
g__1911312	4612669.44853863	0.203051
g__1911549	4743336.1863857	0.143651
g__1911556	3563235.97709544	0.037731
g__1911565	3563235.97709544	0.162441
g__1911566	4293680.81669775	0.073951
g__1911573	3587609.75435146	0.094691
g__1911577	4059629.93176269	0.174101
g__1911581	4582857.49605357	0.179101
g__1912215	3311733.42313875	0.038081
g__1912216	3311733.42313875	0.048871
g__1912771	4113900.67489544	0.222741
g__191291	2562978.33701462	0.037371
g__191301	2562978.33701462	0.067961
g__191303	3822626.38389719	0.201561
g__1913599	3667148.15938308	0.259841
g__191373	3423638.45411177	0.092421
g__1914026	4350404.78754511	0.123861
g__1914110	3724419.98832812	0.306372
g__1914229	4140190.78850354	0.188011
g__1914234	5482531.81515571	0.347491
g__1914244	4175860.35026364	0.104811
g__1914248	4360609.45015831	0.124831
g__1914252	2807403.71749401	0.219881
g__1914260	6396792.17442154	0.239001
g__1914443	5757896.01893732	0.108291
g__1914449	3838349.37882885	2e-06
g__1914457	2989733.12063046	0.104471
g__191494	3881275.84924148	0.012491
g__1915401	5698385.53918925	0.084931
g__1915405	5698385.53918925	0.078381
g__191767	5942988.98285452	0.270342
g__191769	2861124.29133167	0.142481
g__1918385	3588234.62304864	0.194992
g__1918450	4014777.81427744	0.121341
g__1918452	3881425.2936913	0.175051
g__1918454	3747928.22623876	0.079161
g__1918511	3710077.06343515	0.156551
g__1918521	3481430.09830967	0.196621
g__1918536	2280885.38192892	0.223761
g__1918538	2914558.23204478	0.273671
g__1918540	3718240.64227221	0.135041
g__1918542	3881425.2936913	0.148011
g__1918598	4460259.6641137	0.152971
g__1920241	3626517.44711845	0.111721
g__1920247	4582857.49605357	0.101071
g__1920251	5400090.88227576	0.122441
g__1920504	3563235.97709544	0.122371
g__1920508	4242334.39094891	0.138961
g__1920515	5757896.01893732	0.192951
g__1921569	4242334.39094891	0.170301
g__1921582	4062487.5190888	0.044301
g__1921784	3527831.00436158	2e-06
g__1926253	4242334.39094891	0.125331
g__1926259	4089005.89541325	0.146811
g__1926677	2756329.61631469	0.190341
g__1929090	4564500.36677739	0.034501
g__1929105	3898430.53228305	0.158391
g__1929135	3335352.2371183	0.099241
g__192987	2861124.29133167	0.273801
g__192992	3482844.73771787	0.131261
g__1930613	3742644.73420105	0.198071
g__1930618	4379718.92991946	0.136422
g__1930791	3779253.20145141	0.145091
g__1930795	3740879.92268049	0.263562
g__1930830	3257976.15015407	0.111321
g__1930856	3209889.44668639	0.167481
g__1930860	4384033.66462355	0.138812
g__1930924	3987015.09929537	0.064161
g__1930932	3747653.54411592	0.256091
g__1930933	2344032.06026742	0.132801
g__1931196	3870715.25870131	0.177851
g__1931200	4334607.45223366	0.120851
g__1931212	2259575.34180154	0.250921
g__1931219	8005320.67803796	0.150021
g__1931224	3877628.21158099	0.160041
g__193383	3693996.92957597	0.084151
g__1934947	3620049.57474328	2e-06
g__1935172	8005320.67803796	0.165601
g__1936111	6231215.54451844	2e-06
g__1937007	2280885.38192892	0.197442
g__1937008	2280885.38192892	0.177162
g__1937016	3409322.69705627	0.147912
g__1937664	3667148.15938308	0.315461
g__1937963	4974286.4191891	0.273641
g__1937972	4974286.4191891	0.370811
g__1937995	4974286.4191891	0.333991
g__1937999	4938584.68515314	0.278671
g__1938003	4938584.68515314	0.285201
g__1938335	3913159.25561846	0.158941
g__194	2445038.61290585	0.068931
g__1940136	4464767.64250302	0.066771
g__1940143	4259905.76616156	0.129251
g__1940255	3588234.62304864	0.242241
g__1940259	7064266.51165618	0.139051
g__1940395	4045230.91469671	0.190491
g__1940527	4425523.64424054	0.123321
g__1940855	2823526.81935102	0.142801
g__1941108	4372021.24176466	0.106311
g__194195	2990758.66731138	0.085011
g__1943561	5397813.47114851	0.134901
g__1945896	10483123.6311825	0.030211
g__1949068	5030842.18546028	0.134741
g__1949192	3348802.57673379	0.081961
g__1949218	5886196.73689132	0.169161
g__1954229	10905126.4759037	0.072982
g__1955413	2989733.12063046	0.127711
g__1955420	4350404.78754511	0.158391
g__1957020	3420292.69274315	0.091181
g__195950	3415383.02536899	0.044881
g__195964	6032446.82021616	0.066101
g__1960084	2306437.42188779	0.070171
g__196013	5379761.20391533	0.014041
g__1960290	4280562.59152783	0.100511
g__196078	4338641.05591174	0.141952
g__196079	4120050.47477475	0.071611
g__196080	3860337.29112912	0.149251
g__196081	2088254.61067999	0.031921
g__196082	2088254.61067999	2e-06
g__196084	3707675.32869081	0.049591
g__196118	1621801.61296953	0.017531
g__196119	1768549.54267607	0.007321
g__196136	2558465.76061271	0.009491
g__1962946	5046755.60944507	0.036481
g__1970191	4612669.44853863	2e-06
g__1970195	4523327.3363037	0.171411
g__1974209	3724419.98832812	0.273292
g__1975682	3987015.09929537	0.056311
g__1975703	5010934.45966403	0.152631
g__1980514	3126134.36944934	2e-06
g__1980693	3588234.62304864	0.175561
g__1986268	4062487.5190888	0.057561
g__198705	4147018.32960113	0.041041
g__1988	6574302.99259759	0.102511
g__1995	6574302.99259759	0.118271
g__1998	6574302.99259759	0.050181
g__20	3605304.89555226	0.139441
g__2000	6574302.99259759	0.038141
g__200414	1574520.70095403	2e-06
g__2004661	3786989.44793152	0.158431
g__2004668	4093860.46268518	0.133002
g__200473	4307914.26904205	0.153191
g__2004797	4854327.74164368	2e-06
g__2005	6574302.99259759	0.097671
g__2005355	3881425.2936913	0.112281
g__2005359	3881425.2936913	0.100651
g__2005371	6032446.82021616	0.078041
g__2005375	4024189.36145741	0.036841
g__2005380	6121003.80167632	0.264051
g__2005386	2900797.98780324	0.111061
g__200623	3547271.26662888	0.149681
g__200677	4523327.3363037	0.186911
g__2008781	3913159.25561846	0.148001
g__200903	3835427.81788095	0.067571
g__201096	4499341.9134781	2e-06
g__2013	6527461.14626503	0.035771
g__2014233	4329541.57976219	0.031891
g__2016	6375659.00166587	0.083341
g__2017546	4062487.5190888	0.046391
g__2017961	2365587.01462773	0.168841
g__2018663	3898430.53228305	0.116221
g__2018671	3737008.86390906	0.047971
g__2019	6574302.99259759	0.060891
g__2022711	2297353.07304826	0.278071
g__2023	3740879.92268049	0.112442
g__2023233	3512881.57510581	0.279271
g__2023242	2323140.6978465	0.102212
g__2023266	3881425.2936913	0.163671
g__2023705	6018000.64299845	0.170972
g__2024958	3291663.96811855	0.182891
g__2024965	3801343.58773219	0.272471
g__2024969	3002258.42819912	0.120971
g__2024975	4014582.40503512	0.314771
g__2024982	4293680.81669775	0.119951
g__2025617	4393103.22936789	0.123781
g__2026172	5778532.13206236	0.140351
g__2026179	3423638.45411177	0.192491
g__2026349	5349344.70758663	0.109771
g__202746	2532116.18171963	0.076231
g__2027529	5400090.88227576	0.113091
g__202771	4889246.29865472	0.154901
g__2027867	3811929.56134448	0.119851
g__2027874	4242334.39094891	0.143121
g__2028104	3954646.33120309	0.214321
g__2028344	4305179.33826576	0.142712
g__2029	9349274.41756048	0.012731
g__202907	4616057.03813334	0.009811
g__202949	2807403.71749401	0.106641
g__2029851	4461623.39097975	0.116421
g__2029859	6936757.6677287	0.114171
g__2029868	4169434.82882531	0.143141
g__2029873	3954646.33120309	0.186461
g__2031119	4923057.99681497	0.170112
g__203133	3823674.6171612	0.119751
g__203135	3190412.67481745	0.052241
g__203193	4128338.75165058	0.077851
g__2033476	3875390.7014152	0.161721
g__2033596	3707675.32869081	0.062121
g__2033601	4685711.48046211	0.154261
g__2033608	3587609.75435146	0.102161
g__2034	3452661.10517138	0.067861
g__2034504	3547271.26662888	0.146151
g__203470	3877628.21158099	0.125501
g__2034843	3790440.74761414	0.137421
g__203522	6035117.28344034	0.070611
g__2035345	4350404.78754511	0.100391
g__2035349	3291663.96811855	0.196811
g__2035353	3512881.57510581	0.260011
g__2035712	3747653.54411592	0.235011
g__2035811	3967251.21295439	0.043871
g__2035978	3512881.57510581	0.266621
g__2036001	3190412.67481745	0.123341
g__2036011	3954646.33120309	0.134041
g__2036017	5718168.45551251	0.101411
g__2036021	4384033.66462355	0.180152
g__2036025	4498591.36545986	0.122721
g__2036786	2911467.01377961	0.179172
g__203697	3913159.25561846	0.123291
g__2038	3348802.57673379	0.123861
g__2038244	4384033.66462355	0.180432
g__2038280	5571997.71864494	0.075971
g__2038635	3680705.3279461	0.127771
g__2038676	3588234.62304864	0.198191
g__2038691	4045230.91469671	0.159671
g__2038697	4310293.57811827	0.191221
g__2038733	4499341.9134781	0.053452
g__2039220	4585979.67881517	0.032501
g__2039236	3409389.9707298	0.110771
g__2039240	3819292.86866211	0.210281
g__2039302	3676675.56574867	0.219821
g__2039627	3614286.75805627	0.178541
g__2039709	4181496.32820099	0.116181
g__2039714	6018000.64299845	0.216521
g__2039718	3894364.842664	0.159101
g__2039723	4093860.46268518	0.089641
g__2040	4767703.69867659	0.031901
g__2040254	8005320.67803796	0.113161
g__2040262	3856301.55887445	0.095841
g__204037	5008642.76064814	0.020991
g__2040476	3481430.09830967	0.218361
g__2040486	6152508.69519516	0.056711
g__2041017	3913159.25561846	0.113111
g__2041032	3623141.60155392	0.125951
g__2041181	4259905.76616156	0.163181
g__2041195	3680705.3279461	0.127511
g__2041439	3589374.3759385	0.126661
g__2041902	4242334.39094891	0.147321
g__2042066	4306242.06535139	2e-06
g__204286	4117964.98821178	0.005581
g__2042899	3612710.78101551	0.273641
g__2044	4767703.69867659	2e-06
g__204446	4140190.78850354	0.216991
g__204447	4140190.78850354	0.162021
g__204450	2344032.06026742	0.309711
g__204456	4292159.63142894	0.070171
g__204472	4242334.39094891	0.144771
g__204473	4685661.64203215	0.143531
g__204474	4169434.82882531	0.154611
g__204475	3588234.62304864	0.172611
g__204476	4685661.64203215	0.095931
g__2044848	4259905.76616156	0.109831
g__2044860	4357178.87617985	0.124051
g__2045060	3747653.54411592	0.182661
g__2045098	7064266.51165618	0.129561
g__2045408	3869582.15912471	0.116231
g__2045416	3589374.3759385	0.106081
g__2047735	4889246.29865472	0.112591
g__2047740	4350404.78754511	0.189501
g__2047745	4350404.78754511	0.198701
g__2048112	7064266.51165618	0.196241
g__2048117	3421244.95832082	0.100261
g__2048137	3676675.56574867	0.167751
g__2048907	4719494.46121188	0.257052
g__2048911	4719494.46121188	0.245872
g__2049301	3589374.3759385	0.129311
g__2049912	6018000.64299845	0.250871
g__2050	2699766.02460638	0.128101
g__2051037	5886196.73689132	0.244601
g__2051044	5482531.81515571	0.434181
g__2052989	3786989.44793152	0.189051
g__2053	5733243.8743125	0.032501
g__2054311	6018000.64299845	0.217061
g__2054427	4350404.78754511	0.132581
g__2055850	4372021.24176466	0.061201
g__2055880	4828316.50344065	0.012521
g__2056	3841672.81362092	2e-06
g__2056689	3259211.19003103	0.155171
g__2056696	3259211.19003103	0.120921
g__2057233	2280885.38192892	0.172831
g__2058169	4318815.13115925	0.174112
g__2058174	3974713.92375431	0.125161
g__205889	4475635.81999513	0.071121
g__2060	4954797.8256961	0.076001
g__2060094	3652277.45434623	0.103171
g__206044	3012889.62163119	0.160371
g__2060722	4523327.3363037	0.207511
g__2063	8512591.73899009	0.033191
g__206375	3114480.08158675	0.041281
g__2066071	4120050.47477475	0.068382
g__2066435	4140190.78850354	0.303211
g__2066486	3870715.25870131	0.245681
g__206664	3925986.01693961	0.137682
g__2066914	4460259.6641137	0.076771
g__2070443	2492877.81931975	0.069431
g__2070447	2492877.81931975	0.070371
g__2071	8741407.96782397	0.024131
g__2071601	6574302.99259759	0.132841
g__2071614	3724419.98832812	0.290401
g__207244	3710077.06343515	0.107511
g__207599	3881275.84924148	0.071741
g__2077	4045230.91469671	0.156251
g__2078575	3987015.09929537	0.001391
g__2078948	5400090.88227576	0.143511
g__2079011	2807403.71749401	0.224351
g__208215	3680705.3279461	0.036321
g__2082587	2756329.61631469	0.180651
g__2083192	5400090.88227576	0.137631
g__2083206	4379718.92991946	0.064271
g__208447	2646895.84107983	0.004211
g__2086	1769902.18084576	0.153411
g__209	2471912.02303998	0.051331
g__209260	3539089.04882405	0.040422
g__2093	2183321.86713233	0.122601
g__2093335	3675976.84867555	0.101151
g__2093783	2646417.75772265	0.193831
g__2094023	2492877.81931975	0.018371
g__209879	2224636.55224005	0.068331
g__2100210	3870715.25870131	0.232901
g__2100741	4305179.33826576	0.106152
g__2100760	2365587.01462773	0.045601
g__2100764	4545196.8060828	0.034841
g__210622	3898530.02028164	0.139371
g__2108524	4384033.66462355	0.190641
g__2109263	3713215.05417786	0.491901
g__2109346	4353133.25229158	0.121271
g__2109352	3808812.46993224	0.138311
g__2109356	3547682.32759315	0.075411
g__2109360	4051663.25941943	0.097842
g__2109369	4350404.78754511	0.195481
g__211469	3753851.35673908	0.081431
g__2125985	4425523.64424054	0.134721
g__2125991	7096088.8136236	0.150531
g__2126002	2900797.98780324	0.127211
g__2126006	2900797.98780324	0.104661
g__2126281	4954797.8256961	0.051681
g__2126548	3612710.78101551	0.356271
g__212742	2529606.80323371	0.033501
g__212743	5096637.3940003	0.023151
g__212744	4526301.16540443	0.020331
g__212790	1890076.63498281	0.019851
g__2129	918295.27080494	0.047101
g__2132	1397261.8166213	0.112531
g__213223	4043572.92121193	0.054531
g__213484	3512881.57510581	0.335391
g__2137249	4051663.25941943	0.103782
g__2137425	3346815.18962618	0.124982
g__2137577	2848133.99293309	0.129691
g__214013	3753851.35673908	0.109291
g__2147	1769902.18084576	0.064111
g__214904	3778654.73102935	0.134351
g__214906	2399495.92973386	0.099171
g__2152	2914558.23204478	0.321421
g__215802	5942988.98285452	0.263332
g__2160	1946073.22258348	0.024821
g__2162630	3005391.39224734	0.140622
g__2163168	4014777.81427744	0.148981
g__216431	3838394.90454977	2e-06
g__216851	3588234.62304864	0.182741
g__217140	4938584.68515314	0.234291
g__2172	2224352.72839655	0.041291
g__2172004	3747928.22623876	0.050681
g__2172022	4242334.39094891	0.126881
g__2172100	4779776.46350649	0.034012
g__2172823	4615318.13641316	0.242012
g__2173039	4923057.99681497	0.170082
g__2173855	6527461.14626503	0.063851
g__2174441	3680705.3279461	0.119811
g__2174445	4045230.91469671	0.179081
g__2174848	3409389.9707298	0.139171
g__2175	2701225.61296259	0.034351
g__217510	5718168.45551251	0.141391
g__2175957	4305179.33826576	0.178171
g__2179	1749350.80287658	0.002911
g__218204	3481430.09830967	0.233811
g__218207	4268989.87831568	0.133911
g__2183612	5423651.95541173	0.070781
g__2184	1693247.57377973	0.034711
g__2185300	4169434.82882531	0.151961
g__219181	4464767.64250302	0.053681
g__2192	2797431.02924635	0.227811
g__2195	2797431.02924634	0.044941
g__22	4980846.12119898	0.045951
g__2200736	4425523.64424054	0.116142
g__2201379	4350404.78754511	0.281151
g__2201383	4372021.24176466	0.109781
g__2202	2933421.57757202	0.025191
g__2204	2797431.02924634	0.029571
g__2204160	4476707.12941631	0.085581
g__2207	2832524.77826527	0.036641
g__221065	3789261.69147968	0.167101
g__2211635	4372021.24176466	0.088031
g__2211636	4313698.45137642	0.060631
g__2211637	4313698.45137642	0.048591
g__2211638	4379718.92991946	0.150212
g__2211639	4350404.78754511	0.084371
g__2211641	4313698.45137642	0.066781
g__2212691	3849266.40652039	0.252652
g__2212731	3849266.40652039	0.243132
g__222	5378026.09751719	0.019601
g__2220	2832524.77826527	0.056591
g__2222	2416062.64964338	0.092551
g__2225	2701225.61296259	0.017541
g__222991	3209889.44668639	0.063461
g__2233	1986457.02135251	0.038401
